Customer Name,Order Date,Quantity,Sales
Jeremy Ellison,2016-09-30,0,0.0
Jeremy Ellison,2017-05-31,0,0.0
Jeremy Ellison,2017-04-30,0,0.0
Jeremy Ellison,2017-03-31,0,0.0
Jeremy Ellison,2017-02-28,0,0.0
Jeremy Ellison,2017-01-31,0,0.0
Becky Martin,2015-11-30,0,0.0
Becky Martin,2015-12-31,0,0.0
Becky Martin,2016-01-31,0,0.0
Jeremy Ellison,2016-08-31,0,0.0
Becky Martin,2015-09-30,0,0.0
Jeremy Ellison,2016-07-31,0,0.0
Jeremy Ellison,2016-06-30,0,0.0
Jeremy Ellison,2016-05-31,0,0.0
Jeremy Ellison,2016-04-30,0,0.0
Jeremy Ellison,2016-03-31,0,0.0
Jeremy Ellison,2016-02-29,0,0.0
Jeremy Ellison,2016-01-31,0,0.0
Jeremy Ellison,2015-12-31,0,0.0
Becky Martin,2015-10-31,0,0.0
Jeremy Farry,2014-11-30,0,0.0
Jennifer Patt,2015-01-31,0,0.0
Becky Martin,2015-07-31,0,0.0
Jeremy Farry,2016-07-31,0,0.0
Jeremy Farry,2016-06-30,0,0.0
Becky Martin,2015-04-30,0,0.0
Jeremy Farry,2016-04-30,0,0.0
Jeremy Farry,2016-03-31,0,0.0
Jeremy Farry,2016-02-29,0,0.0
Becky Martin,2015-05-31,0,0.0
Becky Martin,2015-06-30,0,0.0
Jeremy Farry,2015-09-30,0,0.0
Becky Martin,2015-08-31,0,0.0
Jeremy Farry,2015-08-31,0,0.0
Jeremy Farry,2015-07-31,0,0.0
Jeremy Farry,2015-06-30,0,0.0
Jeremy Farry,2015-05-31,0,0.0
Jeremy Farry,2015-04-30,0,0.0
Jeremy Farry,2015-03-31,0,0.0
Jeremy Farry,2015-02-28,0,0.0
Jeremy Farry,2015-01-31,0,0.0
Becky Martin,2016-02-29,0,0.0
Jeremy Ellison,2015-10-31,0,0.0
Jeremy Ellison,2015-09-30,0,0.0
Jennifer Patt,2015-11-30,0,0.0
Becky Martin,2016-08-31,0,0.0
Jennifer Patt,2016-06-30,0,0.0
Jennifer Patt,2016-05-31,0,0.0
Jennifer Patt,2016-04-30,0,0.0
Jennifer Patt,2016-03-31,0,0.0
Jennifer Patt,2016-02-29,0,0.0
Jennifer Patt,2016-01-31,0,0.0
Jennifer Patt,2015-12-31,0,0.0
Becky Martin,2016-10-31,0,0.0
Jeremy Ellison,2015-08-31,0,0.0
Jennifer Patt,2015-09-30,0,0.0
Jennifer Patt,2015-08-31,0,0.0
Jennifer Patt,2015-07-31,0,0.0
Jennifer Patt,2015-06-30,0,0.0
Jennifer Patt,2015-05-31,0,0.0
Jennifer Patt,2015-04-30,0,0.0
Jennifer Patt,2015-03-31,0,0.0
Jennifer Patt,2015-02-28,0,0.0
Becky Martin,2016-07-31,0,0.0
Jennifer Patt,2016-09-30,0,0.0
Becky Martin,2016-06-30,0,0.0
Jennifer Patt,2016-11-30,0,0.0
Jeremy Ellison,2015-07-31,0,0.0
Jeremy Ellison,2015-06-30,0,0.0
Jeremy Ellison,2015-05-31,0,0.0
Jeremy Ellison,2015-04-30,0,0.0
Becky Martin,2016-03-31,0,0.0
Becky Martin,2016-04-30,0,0.0
Jennifer Patt,2017-10-31,0,0.0
Jennifer Patt,2017-09-30,0,0.0
Jennifer Patt,2017-08-31,0,0.0
Jennifer Patt,2017-07-31,0,0.0
Jennifer Patt,2017-06-30,0,0.0
Jennifer Patt,2017-05-31,0,0.0
Jennifer Patt,2017-04-30,0,0.0
Jennifer Patt,2017-03-31,0,0.0
Becky Martin,2016-05-31,0,0.0
Jennifer Patt,2017-01-31,0,0.0
Jennifer Patt,2016-12-31,0,0.0
Jennifer Ferguson,2016-06-30,0,0.0
Jennifer Ferguson,2016-04-30,0,0.0
Jeremy Farry,2016-09-30,0,0.0
Ben Ferrer,2015-01-31,0,0.0
Jay Fein,2017-03-31,0,0.0
Ben Ferrer,2014-11-30,0,0.0
Jay Fein,2017-01-31,0,0.0
Jay Fein,2016-12-31,0,0.0
Jay Fein,2016-11-30,0,0.0
Jay Fein,2016-10-31,0,0.0
Jay Fein,2016-09-30,0,0.0
Jay Fein,2016-08-31,0,0.0
Jay Fein,2016-06-30,0,0.0
Jay Fein,2017-05-31,0,0.0
Jay Fein,2016-05-31,0,0.0
Jay Fein,2016-04-30,0,0.0
Jay Fein,2016-03-31,0,0.0
Jay Fein,2016-02-29,0,0.0
Jay Fein,2016-01-31,0,0.0
Jay Fein,2015-12-31,0,0.0
Jay Fein,2015-11-30,0,0.0
Ben Ferrer,2015-02-28,0,0.0
Ben Ferrer,2014-10-31,0,0.0
Jay Fein,2017-06-30,0,0.0
Jasper Cacioppo,2017-08-31,0,0.0
Jay Kimmel,2014-11-30,0,0.0
Jay Kimmel,2015-07-31,0,0.0
Jay Kimmel,2015-06-30,0,0.0
Jay Kimmel,2015-05-31,0,0.0
Ben Ferrer,2014-05-31,0,0.0
Jay Kimmel,2015-03-31,0,0.0
Jay Kimmel,2015-02-28,0,0.0
Jay Kimmel,2015-01-31,0,0.0
Jay Kimmel,2014-12-31,0,0.0
Jay Kimmel,2014-10-31,0,0.0
Ben Ferrer,2014-09-30,0,0.0
Jay Kimmel,2014-09-30,0,0.0
Jay Kimmel,2014-08-31,0,0.0
Jay Kimmel,2014-07-31,0,0.0
Jay Kimmel,2014-06-30,0,0.0
Jay Kimmel,2014-05-31,0,0.0
Ben Ferrer,2014-06-30,0,0.0
Ben Ferrer,2014-08-31,0,0.0
Jay Fein,2017-08-31,0,0.0
Ben Ferrer,2015-03-31,0,0.0
Jasper Cacioppo,2017-07-31,0,0.0
Jennifer Ferguson,2016-03-31,0,0.0
Jasper Cacioppo,2014-09-30,0,0.0
Jasper Cacioppo,2015-05-31,0,0.0
Jasper Cacioppo,2015-04-30,0,0.0
Jasper Cacioppo,2015-03-31,0,0.0
Jasper Cacioppo,2015-02-28,0,0.0
Jasper Cacioppo,2015-01-31,0,0.0
Jasper Cacioppo,2014-12-31,0,0.0
Jasper Cacioppo,2014-11-30,0,0.0
Jasper Cacioppo,2014-10-31,0,0.0
Jasper Cacioppo,2014-08-31,0,0.0
Jasper Cacioppo,2015-07-31,0,0.0
Jasper Cacioppo,2014-07-31,0,0.0
Jasper Cacioppo,2014-06-30,0,0.0
Jasper Cacioppo,2014-05-31,0,0.0
Jasper Cacioppo,2014-04-30,0,0.0
Jasper Cacioppo,2014-03-31,0,0.0
Jasper Cacioppo,2014-02-28,0,0.0
Ben Ferrer,2015-04-30,0,0.0
Jason Klamczynski,2017-02-28,0,0.0
Jasper Cacioppo,2015-06-30,0,0.0
Jasper Cacioppo,2015-08-31,0,0.0
Jasper Cacioppo,2017-06-30,0,0.0
Jasper Cacioppo,2016-07-31,0,0.0
Jasper Cacioppo,2017-05-31,0,0.0
Jasper Cacioppo,2017-04-30,0,0.0
Jasper Cacioppo,2017-03-31,0,0.0
Jasper Cacioppo,2017-02-28,0,0.0
Jasper Cacioppo,2017-01-31,0,0.0
Jasper Cacioppo,2016-11-30,0,0.0
Jasper Cacioppo,2016-10-31,0,0.0
Jasper Cacioppo,2016-08-31,0,0.0
Jasper Cacioppo,2016-06-30,0,0.0
Jasper Cacioppo,2015-09-30,0,0.0
Jasper Cacioppo,2016-05-31,0,0.0
Jasper Cacioppo,2016-04-30,0,0.0
Jasper Cacioppo,2016-03-31,0,0.0
Jasper Cacioppo,2016-02-29,0,0.0
Jasper Cacioppo,2016-01-31,0,0.0
Jasper Cacioppo,2015-12-31,0,0.0
Jasper Cacioppo,2015-11-30,0,0.0
Jasper Cacioppo,2015-10-31,0,0.0
Jay Kimmel,2015-08-31,0,0.0
Jay Kimmel,2015-09-30,0,0.0
Jay Kimmel,2015-10-31,0,0.0
Jennifer Braxton,2017-02-28,0,0.0
Becky Pak,2016-08-31,0,0.0
Jennifer Braxton,2017-09-30,0,0.0
Becky Pak,2016-09-30,0,0.0
Jennifer Braxton,2017-07-31,0,0.0
Jennifer Braxton,2017-06-30,0,0.0
Jennifer Braxton,2017-05-31,0,0.0
Jennifer Braxton,2017-04-30,0,0.0
Jennifer Braxton,2017-03-31,0,0.0
Jennifer Braxton,2017-01-31,0,0.0
Becky Pak,2016-05-31,0,0.0
Jennifer Braxton,2016-12-31,0,0.0
Jennifer Braxton,2016-11-30,0,0.0
Jennifer Braxton,2016-10-31,0,0.0
Jennifer Braxton,2016-09-30,0,0.0
Jennifer Braxton,2016-08-31,0,0.0
Becky Pak,2016-10-31,0,0.0
Jennifer Braxton,2016-06-30,0,0.0
Jennifer Braxton,2016-05-31,0,0.0
Becky Pak,2016-07-31,0,0.0
Becky Pak,2016-04-30,0,0.0
Jay Kimmel,2015-11-30,0,0.0
Jennifer Ferguson,2015-06-30,0,0.0
Jennifer Ferguson,2016-02-29,0,0.0
Jennifer Ferguson,2016-01-31,0,0.0
Jennifer Ferguson,2015-12-31,0,0.0
Jennifer Ferguson,2015-11-30,0,0.0
Becky Pak,2016-02-29,0,0.0
Jennifer Ferguson,2015-09-30,0,0.0
Jennifer Ferguson,2015-08-31,0,0.0
Jennifer Ferguson,2015-07-31,0,0.0
Jennifer Ferguson,2015-05-31,0,0.0
Jennifer Ferguson,2014-07-31,0,0.0
Becky Pak,2016-03-31,0,0.0
Jennifer Ferguson,2015-03-31,0,0.0
Jennifer Ferguson,2015-02-28,0,0.0
Jennifer Ferguson,2015-01-31,0,0.0
Jennifer Ferguson,2014-12-31,0,0.0
Jennifer Ferguson,2014-11-30,0,0.0
Jennifer Ferguson,2014-10-31,0,0.0
Jennifer Ferguson,2014-09-30,0,0.0
Jennifer Braxton,2016-04-30,0,0.0
Jennifer Braxton,2016-03-31,0,0.0
Becky Pak,2016-11-30,0,0.0
Jay Kimmel,2016-10-31,0,0.0
Jay Kimmel,2017-06-30,0,0.0
Jay Kimmel,2017-05-31,0,0.0
Jay Kimmel,2017-04-30,0,0.0
Jay Kimmel,2017-03-31,0,0.0
Jay Kimmel,2017-02-28,0,0.0
Jay Kimmel,2017-01-31,0,0.0
Jay Kimmel,2016-12-31,0,0.0
Becky Pak,2017-08-31,0,0.0
Jay Kimmel,2016-09-30,0,0.0
Jennifer Braxton,2016-01-31,0,0.0
Becky Pak,2017-09-30,0,0.0
Jay Kimmel,2016-07-31,0,0.0
Jay Kimmel,2016-06-30,0,0.0
Jay Kimmel,2016-05-31,0,0.0
Jay Kimmel,2016-04-30,0,0.0
Jay Kimmel,2016-03-31,0,0.0
Jay Kimmel,2016-02-29,0,0.0
Jay Kimmel,2016-01-31,0,0.0
Jay Kimmel,2017-07-31,0,0.0
Becky Pak,2017-06-30,0,0.0
Jay Kimmel,2017-09-30,0,0.0
Jay Kimmel,2017-10-31,0,0.0
Jennifer Braxton,2015-12-31,0,0.0
Jennifer Braxton,2015-11-30,0,0.0
Jennifer Braxton,2015-10-31,0,0.0
Becky Pak,2017-01-31,0,0.0
Jennifer Braxton,2015-08-31,0,0.0
Jennifer Braxton,2015-07-31,0,0.0
Jennifer Braxton,2015-06-30,0,0.0
Becky Pak,2017-02-28,0,0.0
Jennifer Braxton,2015-04-30,0,0.0
Jennifer Braxton,2015-03-31,0,0.0
Jennifer Braxton,2015-02-28,0,0.0
Jennifer Braxton,2015-01-31,0,0.0
Jennifer Braxton,2014-12-31,0,0.0
Jennifer Braxton,2014-11-30,0,0.0
Jennifer Braxton,2014-10-31,0,0.0
Becky Pak,2017-04-30,0,0.0
Becky Pak,2017-05-31,0,0.0
Jeremy Farry,2016-08-31,0,0.0
Jeremy Farry,2016-10-31,0,0.0
Jason Klamczynski,2016-12-31,0,0.0
Jill Stevenson,2016-02-29,0,0.0
Bart Watters,2017-03-31,0,0.0
Jill Stevenson,2016-09-30,0,0.0
Jill Stevenson,2016-08-31,0,0.0
Jill Stevenson,2016-07-31,0,0.0
Jill Stevenson,2016-06-30,0,0.0
Jill Stevenson,2016-05-31,0,0.0
Jill Stevenson,2016-04-30,0,0.0
Jill Stevenson,2016-03-31,0,0.0
Jill Stevenson,2016-01-31,0,0.0
Jill Stevenson,2016-12-31,0,0.0
Jill Stevenson,2015-12-31,0,0.0
Jill Stevenson,2015-11-30,0,0.0
Jill Stevenson,2015-10-31,0,0.0
Jill Stevenson,2015-09-30,0,0.0
Jill Stevenson,2015-08-31,0,0.0
Jill Stevenson,2015-07-31,0,0.0
Jill Stevenson,2015-06-30,0,0.0
Jill Stevenson,2015-05-31,0,0.0
Jill Stevenson,2016-11-30,0,0.0
Jill Stevenson,2017-01-31,0,0.0
Jill Stevenson,2015-03-31,0,0.0
Jim Epp,2014-12-31,0,0.0
Jim Epp,2015-08-31,0,0.0
Jim Epp,2015-07-31,0,0.0
Bart Watters,2016-09-30,0,0.0
Jim Epp,2015-05-31,0,0.0
Jim Epp,2015-04-30,0,0.0
Jim Epp,2015-03-31,0,0.0
Jim Epp,2015-02-28,0,0.0
Jim Epp,2015-01-31,0,0.0
Jim Epp,2014-11-30,0,0.0
Jill Stevenson,2017-02-28,0,0.0
Bart Watters,2016-11-30,0,0.0
Bart Watters,2017-02-28,0,0.0
Jill Stevenson,2017-08-31,0,0.0
Jill Stevenson,2017-07-31,0,0.0
Jill Stevenson,2017-06-30,0,0.0
Jill Stevenson,2017-05-31,0,0.0
Jill Stevenson,2017-04-30,0,0.0
Jill Stevenson,2017-03-31,0,0.0
Bart Watters,2017-04-30,0,0.0
Jill Stevenson,2015-02-28,0,0.0
Jill Fjeld,2016-12-31,0,0.0
Becky Castell,2014-12-31,0,0.0
Jill Matthias,2016-11-30,0,0.0
Jill Matthias,2016-10-31,0,0.0
Bart Watters,2017-07-31,0,0.0
Becky Castell,2014-08-31,0,0.0
Jill Matthias,2016-07-31,0,0.0
Jill Matthias,2016-06-30,0,0.0
Becky Castell,2014-10-31,0,0.0
Becky Castell,2014-11-30,0,0.0
Jill Fjeld,2017-10-31,0,0.0
Jill Matthias,2017-01-31,0,0.0
Jill Fjeld,2017-09-30,0,0.0
Jill Fjeld,2017-08-31,0,0.0
Jill Fjeld,2017-07-31,0,0.0
Jill Fjeld,2017-06-30,0,0.0
Jill Fjeld,2017-05-31,0,0.0
Jill Fjeld,2017-04-30,0,0.0
Jill Fjeld,2017-03-31,0,0.0
Jill Fjeld,2017-02-28,0,0.0
Jill Matthias,2016-12-31,0,0.0
Jill Matthias,2017-02-28,0,0.0
Jill Stevenson,2015-01-31,0,0.0
Jill Stevenson,2014-04-30,0,0.0
Jill Stevenson,2014-12-31,0,0.0
Jill Stevenson,2014-11-30,0,0.0
Jill Stevenson,2014-10-31,0,0.0
Jill Stevenson,2014-09-30,0,0.0
Jill Stevenson,2014-08-31,0,0.0
Jill Stevenson,2014-07-31,0,0.0
Jill Stevenson,2014-06-30,0,0.0
Jill Stevenson,2014-05-31,0,0.0
Bart Watters,2017-06-30,0,0.0
Jill Matthias,2017-03-31,0,0.0
Jill Matthias,2017-11-30,0,0.0
Jill Matthias,2017-10-31,0,0.0
Jill Matthias,2017-09-30,0,0.0
Jill Matthias,2017-08-31,0,0.0
Jill Matthias,2017-07-31,0,0.0
Jill Matthias,2017-06-30,0,0.0
Jill Matthias,2017-05-31,0,0.0
Jill Matthias,2017-04-30,0,0.0
Jim Epp,2015-09-30,0,0.0
Jim Epp,2015-10-31,0,0.0
Jim Epp,2015-11-30,0,0.0
Jim Karlsson,2016-11-30,0,0.0
Jim Karlsson,2017-07-31,0,0.0
Jim Karlsson,2017-06-30,0,0.0
Jim Karlsson,2017-05-31,0,0.0
Jim Karlsson,2017-04-30,0,0.0
Jim Karlsson,2017-03-31,0,0.0
Jim Karlsson,2017-02-28,0,0.0
Jim Karlsson,2017-01-31,0,0.0
Jim Karlsson,2016-12-31,0,0.0
Jim Karlsson,2016-10-31,0,0.0
Jim Karlsson,2017-09-30,0,0.0
Jim Karlsson,2016-09-30,0,0.0
Jim Karlsson,2016-08-31,0,0.0
Jim Karlsson,2016-07-31,0,0.0
Jim Karlsson,2016-06-30,0,0.0
Jim Karlsson,2016-05-31,0,0.0
Jim Karlsson,2016-04-30,0,0.0
Jim Karlsson,2016-03-31,0,0.0
Jim Karlsson,2016-02-29,0,0.0
Jim Karlsson,2017-08-31,0,0.0
Bart Watters,2015-11-30,0,0.0
Jim Epp,2015-12-31,0,0.0
Jim Kriz,2015-08-31,0,0.0
Jim Kriz,2016-04-30,0,0.0
Jim Kriz,2016-03-31,0,0.0
Jim Kriz,2016-02-29,0,0.0
Jim Kriz,2016-01-31,0,0.0
Bart Watters,2015-08-31,0,0.0
Jim Kriz,2015-11-30,0,0.0
Jim Kriz,2015-10-31,0,0.0
Jim Kriz,2015-09-30,0,0.0
Jim Kriz,2015-07-31,0,0.0
Bart Watters,2015-10-31,0,0.0
Jim Kriz,2015-06-30,0,0.0
Jim Kriz,2015-05-31,0,0.0
Bart Watters,2015-09-30,0,0.0
Jim Kriz,2015-02-28,0,0.0
Jim Kriz,2015-01-31,0,0.0
Jim Kriz,2014-12-31,0,0.0
Jim Kriz,2014-11-30,0,0.0
Jim Kriz,2014-10-31,0,0.0
Jim Karlsson,2016-01-31,0,0.0
Bart Watters,2015-12-31,0,0.0
Jim Karlsson,2015-11-30,0,0.0
Jim Epp,2016-10-31,0,0.0
Jim Epp,2017-06-30,0,0.0
Jim Epp,2017-05-31,0,0.0
Jim Epp,2017-04-30,0,0.0
Bart Watters,2016-07-31,0,0.0
Jim Epp,2017-02-28,0,0.0
Jim Epp,2017-01-31,0,0.0
Jim Epp,2016-12-31,0,0.0
Jim Epp,2016-11-30,0,0.0
Jim Epp,2016-09-30,0,0.0
Jim Karlsson,2015-10-31,0,0.0
Jim Epp,2016-08-31,0,0.0
Jim Epp,2016-07-31,0,0.0
Jim Epp,2016-06-30,0,0.0
Bart Watters,2016-08-31,0,0.0
Jim Epp,2016-04-30,0,0.0
Jim Epp,2016-03-31,0,0.0
Jim Epp,2016-02-29,0,0.0
Jim Epp,2016-01-31,0,0.0
Jim Epp,2017-07-31,0,0.0
Jim Epp,2017-08-31,0,0.0
Bart Watters,2016-06-30,0,0.0
Jim Epp,2017-10-31,0,0.0
Jim Karlsson,2015-09-30,0,0.0
Bart Watters,2016-01-31,0,0.0
Jim Karlsson,2015-07-31,0,0.0
Jim Karlsson,2015-06-30,0,0.0
Jim Karlsson,2015-05-31,0,0.0
Jim Karlsson,2015-04-30,0,0.0
Jim Karlsson,2015-03-31,0,0.0
Jim Karlsson,2015-02-28,0,0.0
Jim Karlsson,2015-01-31,0,0.0
Bart Watters,2016-02-29,0,0.0
Jim Karlsson,2014-11-30,0,0.0
Jim Karlsson,2014-10-31,0,0.0
Jim Karlsson,2014-09-30,0,0.0
Jim Karlsson,2014-07-31,0,0.0
Bart Watters,2016-03-31,0,0.0
Bart Watters,2016-04-30,0,0.0
Bart Watters,2016-05-31,0,0.0
Jill Fjeld,2017-01-31,0,0.0
Jill Fjeld,2016-11-30,0,0.0
Jeremy Farry,2016-11-30,0,0.0
Jeremy Pistek,2015-06-30,0,0.0
Jeremy Pistek,2016-02-29,0,0.0
Jeremy Pistek,2016-01-31,0,0.0
Jeremy Pistek,2015-12-31,0,0.0
Jeremy Pistek,2015-11-30,0,0.0
Jeremy Pistek,2015-10-31,0,0.0
Jeremy Pistek,2015-09-30,0,0.0
Jeremy Pistek,2015-08-31,0,0.0
Jeremy Pistek,2015-07-31,0,0.0
Jeremy Pistek,2015-05-31,0,0.0
Jeremy Pistek,2016-04-30,0,0.0
Jeremy Pistek,2015-04-30,0,0.0
Jeremy Pistek,2015-03-31,0,0.0
Jeremy Pistek,2015-02-28,0,0.0
Becky Castell,2017-02-28,0,0.0
Jeremy Pistek,2014-12-31,0,0.0
Becky Castell,2017-03-31,0,0.0
Jeremy Pistek,2014-10-31,0,0.0
Jeremy Pistek,2014-09-30,0,0.0
Jeremy Pistek,2016-03-31,0,0.0
Jeremy Pistek,2016-05-31,0,0.0
Jeremy Lonsdale,2017-10-31,0,0.0
Jeremy Pistek,2017-04-30,0,0.0
Becky Castell,2016-11-30,0,0.0
Jeremy Pistek,2017-11-30,0,0.0
Jeremy Pistek,2017-10-31,0,0.0
Jeremy Pistek,2017-09-30,0,0.0
Jeremy Pistek,2017-08-31,0,0.0
Jeremy Pistek,2017-07-31,0,0.0
Jeremy Pistek,2017-06-30,0,0.0
Jeremy Pistek,2017-05-31,0,0.0
Jeremy Pistek,2017-03-31,0,0.0
Jeremy Pistek,2016-06-30,0,0.0
Jeremy Pistek,2017-02-28,0,0.0
Jeremy Pistek,2017-01-31,0,0.0
Jeremy Pistek,2016-12-31,0,0.0
Jeremy Pistek,2016-11-30,0,0.0
Jeremy Pistek,2016-10-31,0,0.0
Becky Castell,2016-12-31,0,0.0
Becky Castell,2017-01-31,0,0.0
Jeremy Pistek,2016-07-31,0,0.0
Becky Castell,2017-04-30,0,0.0
Jeremy Lonsdale,2017-09-30,0,0.0
Becky Castell,2015-01-31,0,0.0
Jeremy Lonsdale,2015-01-31,0,0.0
Jeremy Lonsdale,2015-09-30,0,0.0
Jeremy Lonsdale,2015-08-31,0,0.0
Jeremy Lonsdale,2015-07-31,0,0.0
Jeremy Lonsdale,2015-06-30,0,0.0
Jeremy Lonsdale,2015-05-31,0,0.0
Jeremy Lonsdale,2015-04-30,0,0.0
Jeremy Lonsdale,2015-03-31,0,0.0
Jeremy Lonsdale,2015-02-28,0,0.0
Jeremy Lonsdale,2014-12-31,0,0.0
Jeremy Lonsdale,2015-11-30,0,0.0
Becky Martin,2015-01-31,0,0.0
Becky Martin,2015-02-28,0,0.0
Jeremy Farry,2017-07-31,0,0.0
Jeremy Farry,2017-06-30,0,0.0
Becky Martin,2015-03-31,0,0.0
Jeremy Farry,2017-03-31,0,0.0
Jeremy Farry,2017-02-28,0,0.0
Jeremy Farry,2016-12-31,0,0.0
Jeremy Lonsdale,2015-10-31,0,0.0
Jeremy Lonsdale,2015-12-31,0,0.0
Becky Martin,2014-10-31,0,0.0
Jeremy Lonsdale,2016-11-30,0,0.0
Jeremy Lonsdale,2017-07-31,0,0.0
Jeremy Lonsdale,2017-06-30,0,0.0
Becky Martin,2014-11-30,0,0.0
Jeremy Lonsdale,2017-04-30,0,0.0
Jeremy Lonsdale,2017-03-31,0,0.0
Jeremy Lonsdale,2017-02-28,0,0.0
Jeremy Lonsdale,2017-01-31,0,0.0
Jeremy Lonsdale,2016-12-31,0,0.0
Jeremy Lonsdale,2016-10-31,0,0.0
Jeremy Lonsdale,2016-01-31,0,0.0
Jeremy Lonsdale,2016-09-30,0,0.0
Jeremy Lonsdale,2016-08-31,0,0.0
Jeremy Lonsdale,2016-07-31,0,0.0
Jeremy Lonsdale,2016-06-30,0,0.0
Jeremy Lonsdale,2016-05-31,0,0.0
Becky Martin,2014-12-31,0,0.0
Jeremy Lonsdale,2016-03-31,0,0.0
Jeremy Lonsdale,2016-02-29,0,0.0
Becky Castell,2016-10-31,0,0.0
Jessica Myrick,2014-10-31,0,0.0
Jessica Myrick,2014-11-30,0,0.0
Jesus Ocampo,2016-11-30,0,0.0
Jill Fjeld,2014-11-30,0,0.0
Becky Castell,2015-08-31,0,0.0
Becky Castell,2015-09-30,0,0.0
Becky Castell,2015-10-31,0,0.0
Jesus Ocampo,2017-03-31,0,0.0
Jesus Ocampo,2017-02-28,0,0.0
Jesus Ocampo,2017-01-31,0,0.0
Jesus Ocampo,2016-12-31,0,0.0
Jesus Ocampo,2016-10-31,0,0.0
Jill Fjeld,2015-01-31,0,0.0
Jesus Ocampo,2016-09-30,0,0.0
Jesus Ocampo,2016-08-31,0,0.0
Jesus Ocampo,2016-07-31,0,0.0
Jesus Ocampo,2016-06-30,0,0.0
Jesus Ocampo,2016-05-31,0,0.0
Jesus Ocampo,2016-04-30,0,0.0
Jesus Ocampo,2016-03-31,0,0.0
Jesus Ocampo,2016-02-29,0,0.0
Jill Fjeld,2014-12-31,0,0.0
Becky Castell,2015-07-31,0,0.0
Jessica Myrick,2014-12-31,0,0.0
Jill Fjeld,2016-01-31,0,0.0
Becky Castell,2015-02-28,0,0.0
Becky Castell,2015-03-31,0,0.0
Jill Fjeld,2016-07-31,0,0.0
Jill Fjeld,2016-06-30,0,0.0
Jill Fjeld,2016-05-31,0,0.0
Jill Fjeld,2016-04-30,0,0.0
Jill Fjeld,2016-03-31,0,0.0
Becky Castell,2015-04-30,0,0.0
Jill Fjeld,2015-12-31,0,0.0
Jill Fjeld,2015-03-31,0,0.0
Jill Fjeld,2015-11-30,0,0.0
Jill Fjeld,2015-10-31,0,0.0
Jill Fjeld,2015-09-30,0,0.0
Jill Fjeld,2015-08-31,0,0.0
Jill Fjeld,2015-07-31,0,0.0
Becky Castell,2015-05-31,0,0.0
Jill Fjeld,2015-05-31,0,0.0
Jill Fjeld,2015-04-30,0,0.0
Jesus Ocampo,2016-01-31,0,0.0
Jesus Ocampo,2015-12-31,0,0.0
Jesus Ocampo,2015-10-31,0,0.0
Jessica Myrick,2015-10-31,0,0.0
Jessica Myrick,2016-06-30,0,0.0
Jessica Myrick,2016-05-31,0,0.0
Becky Castell,2016-03-31,0,0.0
Jessica Myrick,2016-03-31,0,0.0
Jessica Myrick,2016-02-29,0,0.0
Jessica Myrick,2016-01-31,0,0.0
Jessica Myrick,2015-12-31,0,0.0
Jessica Myrick,2015-11-30,0,0.0
Jessica Myrick,2015-09-30,0,0.0
Jesus Ocampo,2015-09-30,0,0.0
Jessica Myrick,2015-08-31,0,0.0
Becky Castell,2016-05-31,0,0.0
Jessica Myrick,2015-06-30,0,0.0
Jessica Myrick,2015-05-31,0,0.0
Becky Castell,2016-06-30,0,0.0
Jessica Myrick,2015-03-31,0,0.0
Jessica Myrick,2015-02-28,0,0.0
Jessica Myrick,2015-01-31,0,0.0
Jessica Myrick,2016-07-31,0,0.0
Jessica Myrick,2016-08-31,0,0.0
Jessica Myrick,2016-09-30,0,0.0
Jessica Myrick,2016-10-31,0,0.0
Jesus Ocampo,2015-08-31,0,0.0
Jesus Ocampo,2015-07-31,0,0.0
Jesus Ocampo,2015-06-30,0,0.0
Becky Castell,2015-11-30,0,0.0
Jesus Ocampo,2015-04-30,0,0.0
Becky Castell,2015-12-31,0,0.0
Becky Castell,2016-01-31,0,0.0
Jessica Myrick,2017-08-31,0,0.0
Jessica Myrick,2017-07-31,0,0.0
Jessica Myrick,2017-06-30,0,0.0
Jessica Myrick,2017-05-31,0,0.0
Jessica Myrick,2017-04-30,0,0.0
Jessica Myrick,2017-03-31,0,0.0
Jessica Myrick,2017-02-28,0,0.0
Jessica Myrick,2017-01-31,0,0.0
Becky Castell,2016-02-29,0,0.0
Jessica Myrick,2016-11-30,0,0.0
Jason Klamczynski,2017-01-31,0,0.0
Jason Klamczynski,2016-11-30,0,0.0
Benjamin Farhat,2016-03-31,0,0.0
Ben Wallace,2015-12-31,0,0.0
Ben Wallace,2015-11-30,0,0.0
Jack Lebron,2017-11-30,0,0.0
Jack Lebron,2017-10-31,0,0.0
Jack Lebron,2017-09-30,0,0.0
Jack Lebron,2017-08-31,0,0.0
Jack Lebron,2017-07-31,0,0.0
Jack Lebron,2017-06-30,0,0.0
Jack Lebron,2017-05-31,0,0.0
Jack Lebron,2017-03-31,0,0.0
Jack O'Briant,2014-02-28,0,0.0
Jack Lebron,2017-02-28,0,0.0
Jack Lebron,2017-01-31,0,0.0
Jack Lebron,2016-12-31,0,0.0
Jack Lebron,2016-11-30,0,0.0
Jack Lebron,2016-10-31,0,0.0
Jack Lebron,2016-09-30,0,0.0
Jack Lebron,2016-08-31,0,0.0
Jack Lebron,2016-07-31,0,0.0
Ben Wallace,2015-10-31,0,0.0
Jack O'Briant,2014-03-31,0,0.0
Jack Lebron,2016-05-31,0,0.0
Jack O'Briant,2015-02-28,0,0.0
